cleaned_text,text_length
这种人活该绝种，把世界繁衍和延续的责任全推到女性身上，说实话就是无能的表现。真不生怎么了，大不了不就一起绝种吗？就你们男的怕死啊还是你有王位等着继承？某些雄性生物管好你自己的下半身就行了，未来几百年甚至几千年的事用你操心？有这功夫还不如多做环保来保证人类灭亡的晚一点。国家技术发达，生物技术也不是没有，这种时候还闲扯丁克和同性恋导致人类灭亡的都是憨憨，铁憨憨。,180
并没有，那个婶不可忍自己已经有孩子了，看到别的女人说不想生照样跳脚呢，繁殖癌比艾滋病还难治,45
这种人活该绝种，把世界繁衍和延续的责任全推到女性身上，说实话就是无能的表现。真不生怎么了，大不了不就一起绝种吗？就你们男的怕死啊还是你有王位等着继承？某些雄性生物管好你自己的下半身就行了，未来几百年甚至几千年的事用你操心？有这功夫还不如多做环保来保证人类灭亡的晚一点。国家技术发达，生物技术也不是没有，这种时候还闲扯丁克和同性恋导致人类灭亡的都是憨憨，铁憨憨。,180
并没有，那个婶不可忍自己已经有孩子了，看到别的女人说不想生照样跳脚呢，繁殖癌比艾滋病还难治,45
这种人活该绝种，把世界繁衍和延续的责任全推到女性身上，说实话就是无能的表现。真不生怎么了，大不了不就一起绝种吗？就你们男的怕死啊还是你有王位等着继承？某些雄性生物管好你自己的下半身就行了，未来几百年甚至几千年的事用你操心？有这功夫还不如多做环保来保证人类灭亡的晚一点。国家技术发达，生物技术也不是没有，这种时候还闲扯丁克和同性恋导致人类灭亡的都是憨憨，铁憨憨。,180
并没有，那个婶不可忍自己已经有孩子了，看到别的女人说不想生照样跳脚呢，繁殖癌比艾滋病还难治,45
这种人活该绝种，把世界繁衍和延续的责任全推到女性身上，说实话就是无能的表现。真不生怎么了，大不了不就一起绝种吗？就你们男的怕死啊还是你有王位等着继承？某些雄性生物管好你自己的下半身就行了，未来几百年甚至几千年的事用你操心？有这功夫还不如多做环保来保证人类灭亡的晚一点。国家技术发达，生物技术也不是没有，这种时候还闲扯丁克和同性恋导致人类灭亡的都是憨憨，铁憨憨。,180
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
我也不想生 怕疼 只想以后养好多好多的猫咪陪着我,24
真的，现在的一部分女人真就呵呵！我宁愿自己一个人过。自己经历的再加上网上看到的，曝光的，同龄的，同事的。果真如段子一样，要想生活过得去。。不适合这个社会，还是适合解放那会吧！一次及一辈子,93
这事不需要婚，你看这女的不婚也五次了,18
这有啥好恐的 又不碎尸 又不纵火 又不虐待致死 又不传染病 生不了离了就行 还是说在某些人眼里生育权和生命权一样重？气气，太监的命也是命,68
结婚的都想离婚了，真的，现在的女的太能作了，女人这样的太多了，遇到一个倒八辈霉了,40
男性日常恐女，女性日常恐男。感觉还挺好的，大家都是绝对的独身主义者，以后内卷应该会好很多吧,45
不婚主义表示很赞同，虽然我是女的233,19
跟道德底线有啥关系？ 我可以选择结婚或者不婚。 像上面那种觉得女的进入婚姻占了好大的便宜的人见多了我就更倾向于不婚,57
那也是过去，谁没有过去？你要是因为她过去干了啥就不喜欢现在和以后的她，那……你随意比如昨天喜欢吃螃蟹，今天不喜欢了，喜欢吃羊肉，那也没什么呀，那昨天就想吃螃蟹，吃了怎么了？那按你这么说，离婚的男人女人都难找到另一半了，因为跟别人睡过嘛你要是跟一个姑娘结婚了，然后又离婚了，那你又怎么说？你也不干净了？,150
身体构造不同，处男不是加分项，处女身更珍贵同居史越多的女人越不值钱，这不是歧视女性，身体构造客观上的不同造成的,55
（ ’ - ’ * )emmm这个吧 额觉得如果不是恋爱长跑结婚的话结婚前还是恋爱几次好一些 可以没有性行为 但是没有恋爱经验 没有处理亲密关系 应对矛盾和诱惑的能力 没有识人经验 很容易被骗或者关系不和谐或者离婚的吧 很多被骗财骗色的男生女生都是恋爱经历为零的,131
我本来也觉得男的不用在意这种事，但这种“觉得”并不是我真的这么觉得，因为社会上大部分人都这么“觉得”，所以我才觉得这是常态，但直到自己到了适婚的年龄开始找对象了，才发现我有点接受不了。我是觉得我能做到的不双标就行(别人的事我不管，单指我个人的择偶标准)，我没有感情经历，希望对象也没有，如果以后我经历了不愉快的感情，那这个择偶条件就会取消 其实我也没那么不开化，并不是说不结婚就一定不能碰啥的，只是碰是得在同居阶段，而同居是很正式的，属于婚前试婚，奔着结婚去的，是婚前的最后磨合吧，如果在同居阶段发现双方实在不合适或者对方人品有问题，那还是赶紧分手，能分手解决的事就不要拖到离婚 哎呀我都不知道我在说啥了……我也是觉得，如果在我没有感情经历的情况下能放下芥蒂接受的人，那一定是我特别喜欢的,344
所以真正需要谨慎的一直女孩子，事实上，现在能够一生不依靠男生的女孩很多。没必要跟传统男拳对线。他们在生育中几乎不付出，同理心及其低弱，我们都要照顾好自己，爱惜自己的身体。,85
原生家庭的影响，这种东西就想诅咒一样，她会喜欢上跟他爸爸很像的人..,34
真是好女人建议 离婚去找前男友吧 别来祸害别人,23
这是骗婚，这是诈骗，退彩礼离婚告她！,18
再补充一点：是否是第一次没有那么重要，重要的是洁身自好，对伴侣专一。结束一段不好的感情关系，同样值得很好的新的感情关系。该离婚的离婚，该分手的分手，不要受到“第一次”的束缚。 人的个体差异很大，有些特别糟糕的父、母、夫、妻、男/女朋友，并不意味着同样性别的人、同样的关系都这样。,139
是的，家族遗传病也很可怕，查查基因更安心，还有生育能力，婚前查清楚才能不吃亏。这事不分男女，就是怕有人隐瞒身体情况，让健康的人吃亏。,66
我表哥和他媳妇就是没有婚检，结婚两年总是怀孕两个月就流产，去大医院检查就是他们两个无论怎样样都只能怀孕，而且最多几个月就流产那种，后来就离婚了，他媳妇不离，我舅妈说又不是不能生，以后其他都有小孩子你没有，挺难过，就劝了离婚了，后来表嫂再婚，今年就生了一个小女孩,130
这么说来婚检也不靠谱啊，未来结婚的话还是双方去三甲医院体检再结婚吧，要不风险太大，现在男的女的都不好说…起码最关心的，甲肝乙肝hpv hiv，生育能力，幽门螺旋杆菌，免疫力（过敏源据说会遗传）都要查一遍，再测测遗传病就是不知道怎么开口提这种要求…,123
你这不是歧视非处女么,10
不用来杠我，或者说一些侮辱性的话。我想说不管你有没有处女情结，想要正常恋爱婚姻关系，尊重女性是最基本的。（希望姑娘们都能找到一个尊重自己的男生携手到老，是把你当做一个人来看，而不是一个未来的保姆加生育机器）,103
你根本不能保证只谈一次恋爱就结婚吧 也不能保证结了婚一定不会离婚啊 那要是有过性行为后分开了 到时候你也不是处了啊 何必执着于这个呢 找个三观正性观念健康的比什么都强 已婚人士过来人告诉你 性和谐是美满婚姻最重要的条件之一,111
好家伙 上来就保姆和生育机器 双拳出击,19
